0.001,11.04
0.02,15.409999999999998
0.04,18.490000000000002
0.06,20.810000000000002
0.08,23.04
0.1,25.919999999999998
0.12,27.560000000000002
0.14,28.749999999999996
0.16,30.85
0.18,32.769999999999996
0.2,34.849999999999994
