0,0,0,4.065946852976283
0,0,1,9.271603725452987
0,0,2,12.58579162059486
0,0,3,11.801316898589484
0,0,4,16.522725444246593
0,0,5,17.590021106748228
0,0,6,15.794491827529276
0,0,7,7.995722836917346
0,0,8,2.204151733085103
0,1,0,8.559210132647305
0,1,1,17.12578673874665
0,1,2,24.63180714324367
0,1,3,23.238451456292708
0,1,4,27.592301508722365
0,1,5,30.885570149359708
0,1,6,26.55127806114516
0,1,7,21.55829794393604
0,1,8,16.128902556549615
0,2,0,3.9022110547222653
0,2,1,8.745180174346306
0,2,2,15.237612631673501
0,2,3,22.44758565205698
0,2,4,30.43308538297779
0,2,5,40.31631297007367
0,2,6,34.8800457007308
0,2,7,39.62255484185266
0,2,8,18.466459635009393
0,3,0,3.8288811925406
0,3,1,10.264050683093483
0,3,2,22.413923965951465
0,3,3,46.16101240350977
0,3,4,66.28744709454752
0,3,5,76.09438249328782
0,3,6,64.39159146424034
0,3,7,65.853634650943
0,3,8,27.109815763744777
0,4,0,4.030850484211431
0,4,1,10.247966630215485
0,4,2,20.64649501735194
0,4,3,37.27402207542053
0,4,4,49.900706822284555
0,4,5,60.77575906049334
0,4,6,52.31401402240604
0,4,7,54.353148936559045
0,4,8,21.313485455976227
0,5,0,4.682627243186688
0,5,1,11.925013578609963
0,5,2,23.54128982157677
0,5,3,40.270472608532216
0,5,4,50.621296357637355
0,5,5,54.74947470198105
0,5,6,43.02048072218428
0,5,7,40.833921667505415
0,5,8,15.1418338673437
0,6,0,1.9857603133531472
0,6,1,6.920643934066884
0,6,2,15.740029423348311
0,6,3,29.01858369261503
0,6,4,35.81154230201123
0,6,5,36.85783566358974
0,6,6,29.887039492517424
0,6,7,30.430702742980753
0,6,8,12.82162239820614
0,7,0,1.97652856734313
0,7,1,6.555044873511575
0,7,2,13.10181621482651
0,7,3,22.804231245543825
0,7,4,25.995502138367392
0,7,5,24.06644928847252
0,7,6,24.89697341071685
0,7,7,30.831204280924016
0,7,8,16.162996872207458
0,8,0,3.165526921046927
0,8,1,8.357213332946198
0,8,2,12.223407802988524
0,8,3,17.556305199576713
0,8,4,18.955948583647498
0,8,5,19.912102418399364
0,8,6,29.941039969303944
0,8,7,43.76210629209567
0,8,8,24.687600405206393
0,9,0,7.394546388479443
0,9,1,19.998026807840922
0,9,2,26.15201729368403
0,9,3,32.23383763268194
0,9,4,31.54167699440031
0,9,5,28.81851072798039
0,9,6,39.096767671156314
0,9,7,53.510758967339314
0,9,8,30.83148750318097
0,10,0,10.21027252182673
0,10,1,31.000463268667332
0,10,2,36.885729584050196
0,10,3,43.17460511633657
0,10,4,38.17489619621011
0,10,5,24.82127498972958
0,10,6,33.15041825087211
0,10,7,54.47345414896912
0,10,8,37.685611059632805
0,11,0,14.090465944536456
0,11,1,60.25316307632305
0,11,2,69.30704381665798
0,11,3,80.5064982157493
0,11,4,64.61530806947584
0,11,5,38.61607461883444
0,11,6,47.61357200164059
0,11,7,67.35555747303141
0,11,8,53.48486229354738
0,12,0,19.622083003794657
0,12,1,99.2388705873556
0,12,2,101.86031018575923
0,12,3,128.08259928993712
0,12,4,102.48241181969478
0,12,5,69.40594361439041
0,12,6,79.28776326731949
0,12,7,106.76023597931102
0,12,8,72.93456289458733
0,13,0,14.77239399271963
0,13,1,76.17059228784755
0,13,2,96.41594114122091
0,13,3,132.54950461705832
0,13,4,125.48618417012119
0,13,5,101.76757963696832
0,13,6,99.03566565721223
0,13,7,88.30040560004086
0,13,8,41.45069174057386
1,0,0,2.647249967978078
1,0,1,8.123734347105087
1,0,2,26.063519644640277
1,0,3,34.34729302106329
1,0,4,27.340224846705247
1,0,5,19.690007168521014
1,0,6,9.91835371937055
1,0,7,9.03679718243072
1,0,8,2.8574635162755238
1,1,0,4.855550552688255
1,1,1,13.008713641739309
1,1,2,42.449847210247675
1,1,3,62.936777689151235
1,1,4,53.0422906048403
1,1,5,37.69848690908365
1,1,6,22.110658727203827
1,1,7,20.547467758640906
1,1,8,7.196070765547997
1,2,0,14.132753684048028
1,2,1,35.128173418917655
1,2,2,66.23112119235334
1,2,3,80.13545942023839
1,2,4,74.03073646250358
1,2,5,69.75597099718796
1,2,6,54.64373031548658
1,2,7,47.99758289314029
1,2,8,11.188818848514908
1,3,0,14.335646714576455
1,3,1,37.8738833342683
1,3,2,64.05467527571221
1,3,3,80.1775722669414
1,3,4,88.25109573743288
1,3,5,96.341925839418
1,3,6,81.16312357683182
1,3,7,53.35362670298506
1,3,8,14.18060306297922
1,4,0,18.797605892830692
1,4,1,44.020975530657964
1,4,2,67.9679102300581
1,4,3,86.62888241483118
1,4,4,97.21827194544198
1,4,5,101.62244644713532
1,4,6,84.33355284232672
1,4,7,49.89182687298343
1,4,8,15.661380526737046
1,5,0,23.29135392318814
1,5,1,46.868884389423854
1,5,2,66.14444388530045
1,5,3,82.22535114214786
1,5,4,95.41940445953493
1,5,5,101.13087701533921
1,5,6,93.84490288824948
1,5,7,60.5819155821334
1,5,8,21.335052110084195
1,6,0,34.293736944635384
1,6,1,67.46816960027999
1,6,2,84.33367072626713
1,6,3,88.28810500747096
1,6,4,96.09780360162316
1,6,5,100.38968800278211
1,6,6,106.3358850071817
1,6,7,80.49640663679187
1,6,8,31.28329928834082
1,7,0,37.036674564175584
1,7,1,73.27047423807045
1,7,2,80.48828713436201
1,7,3,78.73289932530606
1,7,4,83.78453404445199
1,7,5,91.34360692361172
1,7,6,110.27179891965231
1,7,7,92.84778385166842
1,7,8,38.9667299983253
1,8,0,23.974931567766543
1,8,1,50.724972141655904
1,8,2,56.734126051995005
1,8,3,60.71937016998019
1,8,4,68.69433831720747
1,8,5,80.67261504296653
1,8,6,104.92144676299354
1,8,7,94.76427342160733
1,8,8,43.24069641549288
1,9,0,10.651852949723256
1,9,1,26.224749984046248
1,9,2,33.90199428693663
1,9,3,44.33027464673631
1,9,4,56.232294834731164
1,9,5,68.85521654653083
1,9,6,87.552128753667
1,9,7,76.72885694092159
1,9,8,37.526377030330615
1,10,0,3.191364636225516
1,10,1,12.623784487896975
1,10,2,21.64712836018387
1,10,3,31.48863579055403
1,10,4,41.355091446815926
1,10,5,48.89827965393647
1,10,6,59.447759237043556
1,10,7,46.08164176456256
1,10,8,24.997911189996575
1,11,0,2.8930553394152168
1,11,1,13.72929622188574
1,11,2,30.23639886772367
1,11,3,47.17343951628342
1,11,4,60.165034000425536
1,11,5,61.63065538917737
1,11,6,66.71235367873471
1,11,7,49.45223369262884
1,11,8,30.415354479159774
1,12,0,3.9913519910233264
1,12,1,13.929657973486247
1,12,2,28.733251298506733
1,12,3,43.401115993414436
1,12,4,49.35646653071513
1,12,5,47.58255371899433
1,12,6,56.63559650564177
1,12,7,47.24167966790302
1,12,8,31.800619605998325
1,13,0,1.7742442519807848
1,13,1,5.1486916459461005
1,13,2,11.642736094485473
1,13,3,18.25124973697066
1,13,4,30.861633582503334
1,13,5,41.06212677553277
1,13,6,46.446639337245
1,13,7,33.77934011774248
1,13,8,23.607234349952854
2,0,0,17.90979711824884
2,0,1,29.63344552775032
2,0,2,60.63701216827535
2,0,3,98.29299578088474
2,0,4,152.49362661933858
2,0,5,199.33555305773578
2,0,6,223.65715491950715
2,0,7,206.42161469479393
2,0,8,89.10440213777075
2,1,0,25.2539487829172
2,1,1,13.43501584392629
2,1,2,12.585324801862843
2,1,3,13.933081229400226
2,1,4,19.506183586405303
2,1,5,30.45857911610494
2,1,6,47.683482523329204
2,1,7,49.048210873154716
2,1,8,13.15321745008623
2,2,0,44.3600550816911
2,2,1,31.321500294760632
2,2,2,23.656561273013413
2,2,3,27.933483217451034
2,2,4,40.481870458172274
2,2,5,63.22463164173214
2,2,6,101.59124032248695
2,2,7,124.71791296020922
2,2,8,54.65185376971817
2,3,0,61.21400532587626
2,3,1,34.69557134276302
2,3,2,15.857362512358284
2,3,3,14.910014987507527
2,3,4,27.331721572609627
2,3,5,46.07143476223152
2,3,6,64.03677784676643
2,3,7,75.31409575146097
2,3,8,27.42485354873992
2,4,0,91.31257421327827
2,4,1,58.807899392414164
2,4,2,26.32470525056016
2,4,3,17.594285121676215
2,4,4,27.380600613414387
2,4,5,36.75231793730031
2,4,6,41.23843415104224
2,4,7,50.31495842435372
2,4,8,25.186391197503415
2,5,0,85.89942392223452
2,5,1,57.03458508149254
2,5,2,28.122447625476017
2,5,3,22.60622486263579
2,5,4,28.04324368473493
2,5,5,28.938308795757074
2,5,6,27.30183875181736
2,5,7,34.030085303799694
2,5,8,19.06023140534942
2,6,0,53.583188072327665
2,6,1,34.00325076593758
2,6,2,20.844646567421456
2,6,3,23.85665123945395
2,6,4,27.566305863322945
2,6,5,25.35368425886301
2,6,6,24.12864404811502
2,6,7,28.637163795423685
2,6,8,19.367778795335944
2,7,0,35.79392396068868
2,7,1,24.599560425306006
2,7,2,18.390644906612174
2,7,3,22.641706595389614
2,7,4,27.505310144838983
2,7,5,25.586223238560514
2,7,6,26.974269989316106
2,7,7,36.623035019495596
2,7,8,27.570347376158907
2,8,0,30.46518621391568
2,8,1,21.369721700309157
2,8,2,18.045795612809105
2,8,3,21.993296581112403
2,8,4,31.156400882195282
2,8,5,34.6017151122987
2,8,6,50.53776235113033
2,8,7,73.78040256733543
2,8,8,50.05637283679381
2,9,0,26.961634401121444
2,9,1,22.98710171759374
2,9,2,21.78600166957994
2,9,3,26.704365770356734
2,9,4,40.16371525386992
2,9,5,44.10912182345176
2,9,6,60.10335960557475
2,9,7,90.63675120254273
2,9,8,63.85863724358058
2,10,0,30.065903343402457
2,10,1,29.75132511668721
2,10,2,27.813179293384522
2,10,3,31.845908040817392
2,10,4,49.44181447444796
2,10,5,57.63177622907193
2,10,6,73.92018158939793
2,10,7,98.02318935589064
2,10,8,70.53025909637941
2,11,0,36.57877145486735
2,11,1,24.549881940573794
2,11,2,21.010467497104354
2,11,3,29.70612390793263
2,11,4,53.08373742284735
2,11,5,70.6765657600081
2,11,6,93.20376765001836
2,11,7,104.4860546286383
2,11,8,71.29363937077882
2,12,0,15.109216009591922
2,12,1,7.593237840780361
2,12,2,16.475828782870057
2,12,3,32.04291360782398
2,12,4,52.59352652426855
2,12,5,75.00514091834195
2,12,6,99.77627618179176
2,12,7,93.14069572269956
2,12,8,59.27051333021268
2,13,0,5.307027148909407
2,13,1,5.19271359329621
2,13,2,14.822153421130634
2,13,3,28.706094945855167
2,13,4,48.86719170809643
2,13,5,64.62968981294456
2,13,6,71.43950722945758
2,13,7,62.24711505621094
2,13,8,32.80430566694691
3,0,0,0.23274732456667746
3,0,1,6.0949423526492765
3,0,2,7.083880942776563
3,0,3,9.98833389186741
3,0,4,10.39119551747334
3,0,5,10.543693476648226
3,0,6,9.130111593078707
3,0,7,14.002333943187788
3,0,8,6.181038412996223
3,1,0,2.631743069220883
3,1,1,12.152933113596635
3,1,2,18.647757004122266
3,1,3,26.36953893783378
3,1,4,31.607782044808783
3,1,5,34.580841943906464
3,1,6,30.504323205101635
3,1,7,28.839502397747598
3,1,8,5.761363839634712
3,2,0,4.814832421010493
3,2,1,16.761514889645586
3,2,2,33.09351933143212
3,2,3,48.3825676546402
3,2,4,66.2662251597089
3,2,5,84.68162295359458
3,2,6,90.25799587023002
3,2,7,98.21825203697183
3,2,8,32.68590025596537
3,3,0,6.798874945972977
3,3,1,17.219702975434764
3,3,2,34.0420742590715
3,3,3,52.7995418967133
3,3,4,76.85217964932981
3,3,5,98.21622892192688
3,3,6,95.06707804209957
3,3,7,97.57966431403437
3,3,8,30.12888867730845
3,4,0,10.16373624624654
3,4,1,18.35556621561769
3,4,2,32.9472241280535
3,4,3,53.35922359632575
3,4,4,77.66787422598402
3,4,5,96.68589739131046
3,4,6,90.1705138912102
3,4,7,84.97858746339652
3,4,8,27.97454118097969
3,5,0,9.537953553657138
3,5,1,17.227084191909555
3,5,2,28.787070010229996
3,5,3,45.305866612335315
3,5,4,60.864705992532016
3,5,5,71.92347867664675
3,5,6,65.76509352162141
3,5,7,57.11881461500183
3,5,8,17.691951490442662
3,6,0,10.28829148244426
3,6,1,17.46704215358917
3,6,2,28.140016399305786
3,6,3,40.05954419118659
3,6,4,48.397655920862356
3,6,5,55.63940659809879
3,6,6,52.47770459209505
3,6,7,42.64172898300835
3,6,8,12.310312350635671
3,7,0,12.3525108125021
3,7,1,22.490203582403687
3,7,2,33.27450529181656
3,7,3,42.92142593532453
3,7,4,52.14412014582271
3,7,5,62.11946017916161
3,7,6,58.09315004724255
3,7,7,42.58199535395988
3,7,8,14.185306147078286
3,8,0,20.12282661589055
3,8,1,37.53184823559401
3,8,2,48.08827602066793
3,8,3,60.64572322725166
3,8,4,73.42692708607217
3,8,5,85.74169444475342
3,8,6,83.58804375659747
3,8,7,66.0231326285689
3,8,8,31.840419404756002
3,9,0,22.99259999193671
3,9,1,42.77038808306324
3,9,2,53.726775821572886
3,9,3,62.448721892431934
3,9,4,73.2192937355265
3,9,5,84.98255975441168
3,9,6,84.2634605755951
3,9,7,66.91570885291748
3,9,8,38.27694452849133
3,10,0,22.841259165512014
3,10,1,52.78333578316922
3,10,2,56.554821716682554
3,10,3,57.36658173854927
3,10,4,61.62302050835694
3,10,5,69.0022128863111
3,10,6,74.89066265095141
3,10,7,64.59472522202788
3,10,8,37.27224124362389
3,11,0,15.877657207063477
3,11,1,27.448102127521413
3,11,2,37.99310174910803
3,11,3,45.37723251084631
3,11,4,43.61540873585841
3,11,5,53.62481168638013
3,11,6,59.1625786192936
3,11,7,47.48830615082498
3,11,8,24.030082990451504
3,12,0,8.083805316402099
3,12,1,14.833880183113376
3,12,2,26.439239502923247
3,12,3,42.109176294201646
3,12,4,62.5719131843447
